date,fiscalyear,item,itemid,normalization,normid,val
1873,1872/1873,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,18
1873,1872/1873,Cash deficit (+) or surplus (-),530,Percent of GDP,2,3.6153774
1873,1872/1873,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,85.714287
1873,1872/1873,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,132.03767
1873,1872/1873,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,504.86789
1873,1872/1873,Financial assets,200,Nominal dollars (millions),1,30
1873,1872/1873,Financial assets,200,Percent of GDP,2,6.025629
1873,1872/1873,Financial assets,200,Percent of total revenue,3,142.85715
1873,1872/1873,Financial assets,200,Real per capita dollars,4,220.06279
1873,1872/1873,Financial assets,200,Real dollars (millions),5,841.44647
1873,1872/1873,Gross federal debt,300,Nominal dollars (millions),1,130
1873,1872/1873,Gross federal debt,300,Percent of GDP,2,26.111059
1873,1872/1873,Gross federal debt,300,Percent of total revenue,3,619.04761
1873,1872/1873,Gross federal debt,300,Real per capita dollars,4,953.60541
1873,1872/1873,Gross federal debt,300,Real dollars (millions),5,3646.2681
1873,1872/1873,Interest on the debt,521,Nominal dollars (millions),1,5
1873,1872/1873,Interest on the debt,521,Percent of GDP,2,1.0042715
1873,1872/1873,Interest on the debt,521,Percent of total revenue,3,23.809525
1873,1872/1873,Interest on the debt,521,Real per capita dollars,4,36.677132
1873,1872/1873,Interest on the debt,521,Real dollars (millions),5,140.24109
1873,1872/1873,Marketable bonds,313,Nominal dollars (millions),1,84
1873,1872/1873,Marketable bonds,313,Percent of GDP,2,16.871761
1873,1872/1873,Marketable bonds,313,Percent of total revenue,3,400
1873,1872/1873,Marketable bonds,313,Real per capita dollars,4,616.17578
1873,1872/1873,Marketable bonds,313,Real dollars (millions),5,2356.0503
1873,1872/1873,Net federal debt,100,Nominal dollars (millions),1,100
1873,1872/1873,Net federal debt,100,Percent of GDP,2,20.08543
1873,1872/1873,Net federal debt,100,Percent of total revenue,3,476.19049
1873,1872/1873,Net federal debt,100,Real per capita dollars,4,733.5426
1873,1872/1873,Net federal debt,100,Real dollars (millions),5,2804.8215
1873,1872/1873,Other liabilities,330,Nominal dollars (millions),1,-84
1873,1872/1873,Other liabilities,330,Percent of GDP,2,-16.871761
1873,1872/1873,Other liabilities,330,Percent of total revenue,3,-400
1873,1872/1873,Other liabilities,330,Real per capita dollars,4,-616.17578
1873,1872/1873,Other liabilities,330,Real dollars (millions),5,-2356.0503
1873,1872/1873,Superannuation accounts,320,Nominal dollars (millions),1,0
1873,1872/1873,Superannuation accounts,320,Percent of GDP,2,0
1873,1872/1873,Superannuation accounts,320,Percent of total revenue,3,0
1873,1872/1873,Superannuation accounts,320,Real per capita dollars,4,0
1873,1872/1873,Superannuation accounts,320,Real dollars (millions),5,0
1873,1872/1873,Total expenditure,502,Nominal dollars (millions),1,39
1873,1872/1873,Total expenditure,502,Percent of GDP,2,7.8333182
1873,1872/1873,Total expenditure,502,Percent of total revenue,3,185.71428
1873,1872/1873,Total expenditure,502,Real per capita dollars,4,286.08163
1873,1872/1873,Total expenditure,502,Real dollars (millions),5,1093.8805
1873,1872/1873,Total revenue,501,Nominal dollars (millions),1,21
1873,1872/1873,Total revenue,501,Percent of GDP,2,4.2179403
1873,1872/1873,Total revenue,501,Percent of total revenue,3,100
1873,1872/1873,Total revenue,501,Real per capita dollars,4,154.04395
1873,1872/1873,Total revenue,501,Real dollars (millions),5,589.01257
1873,1872/1873,Treasury bills,311,Nominal dollars (millions),1,0
1873,1872/1873,Treasury bills,311,Percent of GDP,2,0
1873,1872/1873,Treasury bills,311,Percent of total revenue,3,0
1873,1872/1873,Treasury bills,311,Real per capita dollars,4,0
1873,1872/1873,Treasury bills,311,Real dollars (millions),5,0
1873,1872/1873,Unmatured debt,310,Nominal dollars (millions),1,84
1873,1872/1873,Unmatured debt,310,Percent of GDP,2,16.871761
1873,1872/1873,Unmatured debt,310,Percent of total revenue,3,400
1873,1872/1873,Unmatured debt,310,Real per capita dollars,4,616.17578
1873,1872/1873,Unmatured debt,310,Real dollars (millions),5,2356.0503
1873,1872/1873,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,76
1873,1872/1873,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,15.264928
1873,1872/1873,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,361.90475
1873,1872/1873,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,557.49237
1873,1872/1873,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,2131.6646
1874,1873/1874,Canada savings bonds,312,Nominal dollars (millions),1,0
1874,1873/1874,Canada savings bonds,312,Percent of GDP,2,0
1874,1873/1874,Canada savings bonds,312,Percent of total revenue,3,0
1874,1873/1874,Canada savings bonds,312,Real per capita dollars,4,0
1874,1873/1874,Canada savings bonds,312,Real dollars (millions),5,0
1874,1873/1874,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,8
1874,1873/1874,Cash deficit (+) or surplus (-),530,Percent of GDP,2,1.6141977
1874,1873/1874,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,32
1874,1873/1874,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,59.21656
1874,1873/1874,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,230.50777
1874,1873/1874,Financial assets,200,Nominal dollars (millions),1,33
1874,1873/1874,Financial assets,200,Percent of GDP,2,6.658566
1874,1873/1874,Financial assets,200,Percent of total revenue,3,132
1874,1873/1874,Financial assets,200,Real per capita dollars,4,244.26831
1874,1873/1874,Financial assets,200,Real dollars (millions),5,950.84454
1874,1873/1874,Gross federal debt,300,Nominal dollars (millions),1,141
1874,1873/1874,Gross federal debt,300,Percent of GDP,2,28.450235
1874,1873/1874,Gross federal debt,300,Percent of total revenue,3,564
1874,1873/1874,Gross federal debt,300,Real per capita dollars,4,1043.6919
1874,1873/1874,Gross federal debt,300,Real dollars (millions),5,4062.6995
1874,1873/1874,Interest on the debt,521,Nominal dollars (millions),1,6
1874,1873/1874,Interest on the debt,521,Percent of GDP,2,1.2106483
1874,1873/1874,Interest on the debt,521,Percent of total revenue,3,24
1874,1873/1874,Interest on the debt,521,Real per capita dollars,4,44.412418
1874,1873/1874,Interest on the debt,521,Real dollars (millions),5,172.88083
1874,1873/1874,Marketable bonds,313,Nominal dollars (millions),1,95
1874,1873/1874,Marketable bonds,313,Percent of GDP,2,19.168598
1874,1873/1874,Marketable bonds,313,Percent of total revenue,3,380
1874,1873/1874,Marketable bonds,313,Real per capita dollars,4,703.19666
1874,1873/1874,Marketable bonds,313,Real dollars (millions),5,2737.2798
1874,1873/1874,Net federal debt,100,Nominal dollars (millions),1,108
1874,1873/1874,Net federal debt,100,Percent of GDP,2,21.79167
1874,1873/1874,Net federal debt,100,Percent of total revenue,3,432
1874,1873/1874,Net federal debt,100,Real per capita dollars,4,799.42352
1874,1873/1874,Net federal debt,100,Real dollars (millions),5,3111.8547
1874,1873/1874,Other liabilities,330,Nominal dollars (millions),1,-95
1874,1873/1874,Other liabilities,330,Percent of GDP,2,-19.168598
1874,1873/1874,Other liabilities,330,Percent of total revenue,3,-380
1874,1873/1874,Other liabilities,330,Real per capita dollars,4,-703.19666
1874,1873/1874,Other liabilities,330,Real dollars (millions),5,-2737.2798
1874,1873/1874,Superannuation accounts,320,Nominal dollars (millions),1,0
1874,1873/1874,Superannuation accounts,320,Percent of GDP,2,0
1874,1873/1874,Superannuation accounts,320,Percent of total revenue,3,0
1874,1873/1874,Superannuation accounts,320,Real per capita dollars,4,0
1874,1873/1874,Superannuation accounts,320,Real dollars (millions),5,0
1874,1873/1874,Total expenditure,502,Nominal dollars (millions),1,33
1874,1873/1874,Total expenditure,502,Percent of GDP,2,6.658566
1874,1873/1874,Total expenditure,502,Percent of total revenue,3,132
1874,1873/1874,Total expenditure,502,Real per capita dollars,4,244.26831
1874,1873/1874,Total expenditure,502,Real dollars (millions),5,950.84454
1874,1873/1874,Total revenue,501,Nominal dollars (millions),1,25
1874,1873/1874,Total revenue,501,Percent of GDP,2,5.0443683
1874,1873/1874,Total revenue,501,Percent of total revenue,3,100
1874,1873/1874,Total revenue,501,Real per capita dollars,4,185.05174
1874,1873/1874,Total revenue,501,Real dollars (millions),5,720.33679
1874,1873/1874,Treasury bills,311,Nominal dollars (millions),1,0
1874,1873/1874,Treasury bills,311,Percent of GDP,2,0
1874,1873/1874,Treasury bills,311,Percent of total revenue,3,0
1874,1873/1874,Treasury bills,311,Real per capita dollars,4,0
1874,1873/1874,Treasury bills,311,Real dollars (millions),5,0
1874,1873/1874,Unmatured debt,310,Nominal dollars (millions),1,95
1874,1873/1874,Unmatured debt,310,Percent of GDP,2,19.168598
1874,1873/1874,Unmatured debt,310,Percent of total revenue,3,380
1874,1873/1874,Unmatured debt,310,Real per capita dollars,4,703.19666
1874,1873/1874,Unmatured debt,310,Real dollars (millions),5,2737.2798
1874,1873/1874,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,86
1874,1873/1874,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,17.352627
1874,1873/1874,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,344
1874,1873/1874,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,636.578
1874,1873/1874,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,2477.9585
1875,1874/1875,Canada savings bonds,312,Nominal dollars (millions),1,0
1875,1874/1875,Canada savings bonds,312,Percent of GDP,2,0
1875,1874/1875,Canada savings bonds,312,Percent of total revenue,3,0
1875,1874/1875,Canada savings bonds,312,Real per capita dollars,4,0
1875,1874/1875,Canada savings bonds,312,Real dollars (millions),5,0
1875,1874/1875,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,7
1875,1874/1875,Cash deficit (+) or surplus (-),530,Percent of GDP,2,1.5157235
1875,1874/1875,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,28
1875,1874/1875,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,53.384426
1875,1874/1875,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,210.95323
1875,1874/1875,Financial assets,200,Nominal dollars (millions),1,36
1875,1874/1875,Financial assets,200,Percent of GDP,2,7.7951493
1875,1874/1875,Financial assets,200,Percent of total revenue,3,144
1875,1874/1875,Financial assets,200,Real per capita dollars,4,274.54849
1875,1874/1875,Financial assets,200,Real dollars (millions),5,1084.9023
1875,1874/1875,Gross federal debt,300,Nominal dollars (millions),1,152
1875,1874/1875,Gross federal debt,300,Percent of GDP,2,32.912853
1875,1874/1875,Gross federal debt,300,Percent of total revenue,3,608
1875,1874/1875,Gross federal debt,300,Real per capita dollars,4,1159.2047
1875,1874/1875,Gross federal debt,300,Real dollars (millions),5,4580.6987
1875,1874/1875,Interest on the debt,521,Nominal dollars (millions),1,7
1875,1874/1875,Interest on the debt,521,Percent of GDP,2,1.5157235
1875,1874/1875,Interest on the debt,521,Percent of total revenue,3,28
1875,1874/1875,Interest on the debt,521,Real per capita dollars,4,53.384426
1875,1874/1875,Interest on the debt,521,Real dollars (millions),5,210.95323
1875,1874/1875,Marketable bonds,313,Nominal dollars (millions),1,108
1875,1874/1875,Marketable bonds,313,Percent of GDP,2,23.385448
1875,1874/1875,Marketable bonds,313,Percent of total revenue,3,432
1875,1874/1875,Marketable bonds,313,Real per capita dollars,4,823.64545
1875,1874/1875,Marketable bonds,313,Real dollars (millions),5,3254.707
1875,1874/1875,Net federal debt,100,Nominal dollars (millions),1,116
1875,1874/1875,Net federal debt,100,Percent of GDP,2,25.117704
1875,1874/1875,Net federal debt,100,Percent of total revenue,3,464
1875,1874/1875,Net federal debt,100,Real per capita dollars,4,884.65619
1875,1874/1875,Net federal debt,100,Real dollars (millions),5,3495.7964
1875,1874/1875,Other liabilities,330,Nominal dollars (millions),1,-108
1875,1874/1875,Other liabilities,330,Percent of GDP,2,-23.385448
1875,1874/1875,Other liabilities,330,Percent of total revenue,3,-432
1875,1874/1875,Other liabilities,330,Real per capita dollars,4,-823.64545
1875,1874/1875,Other liabilities,330,Real dollars (millions),5,-3254.707
1875,1874/1875,Superannuation accounts,320,Nominal dollars (millions),1,0
1875,1874/1875,Superannuation accounts,320,Percent of GDP,2,0
1875,1874/1875,Superannuation accounts,320,Percent of total revenue,3,0
1875,1874/1875,Superannuation accounts,320,Real per capita dollars,4,0
1875,1874/1875,Superannuation accounts,320,Real dollars (millions),5,0
1875,1874/1875,Total expenditure,502,Nominal dollars (millions),1,32
1875,1874/1875,Total expenditure,502,Percent of GDP,2,6.9290218
1875,1874/1875,Total expenditure,502,Percent of total revenue,3,128
1875,1874/1875,Total expenditure,502,Real per capita dollars,4,244.04309
1875,1874/1875,Total expenditure,502,Real dollars (millions),5,964.3576
1875,1874/1875,Total revenue,501,Nominal dollars (millions),1,25
1875,1874/1875,Total revenue,501,Percent of GDP,2,5.4132981
1875,1874/1875,Total revenue,501,Percent of total revenue,3,100
1875,1874/1875,Total revenue,501,Real per capita dollars,4,190.65866
1875,1874/1875,Total revenue,501,Real dollars (millions),5,753.40442
1875,1874/1875,Treasury bills,311,Nominal dollars (millions),1,0
1875,1874/1875,Treasury bills,311,Percent of GDP,2,0
1875,1874/1875,Treasury bills,311,Percent of total revenue,3,0
1875,1874/1875,Treasury bills,311,Real per capita dollars,4,0
1875,1874/1875,Treasury bills,311,Real dollars (millions),5,0
1875,1874/1875,Unmatured debt,310,Nominal dollars (millions),1,108
1875,1874/1875,Unmatured debt,310,Percent of GDP,2,23.385448
1875,1874/1875,Unmatured debt,310,Percent of total revenue,3,432
1875,1874/1875,Unmatured debt,310,Real per capita dollars,4,823.64545
1875,1874/1875,Unmatured debt,310,Real dollars (millions),5,3254.707
1875,1874/1875,Unmatured debt payable in foreign currencies,401,Nominal dollars (millions),1,100
1875,1874/1875,Unmatured debt payable in foreign currencies,401,Percent of GDP,2,21.653193
1875,1874/1875,Unmatured debt payable in foreign currencies,401,Percent of total revenue,3,400
1875,1874/1875,Unmatured debt payable in foreign currencies,401,Real per capita dollars,4,762.63464
1875,1874/1875,Unmatured debt payable in foreign currencies,401,Real dollars (millions),5,3013.6177
1876,1875/1876,Canada savings bonds,312,Nominal dollars (millions),1,0
1876,1875/1876,Canada savings bonds,312,Percent of GDP,2,0
1876,1875/1876,Canada savings bonds,312,Percent of total revenue,3,0
1876,1875/1876,Canada savings bonds,312,Real per capita dollars,4,0
1876,1875/1876,Canada savings bonds,312,Real dollars (millions),5,0
1876,1875/1876,Cash deficit (+) or surplus (-),530,Nominal dollars (millions),1,8
1876,1875/1876,Cash deficit (+) or surplus (-),530,Percent of GDP,2,1.8587104
1876,1875/1876,Cash deficit (+) or surplus (-),530,Percent of total revenue,3,34.782608
1876,1875/1876,Cash deficit (+) or surplus (-),530,Real per capita dollars,4,60.173759
1876,1875/1876,Cash deficit (+) or surplus (-),530,Real dollars (millions),5,241.0894
1876,1875/1876,Financial assets,200,Nominal dollars (millions),1,36
1876,1875/1876,Financial assets,200,Percent of GDP,2,8.3641968
1876,1875/1876,Financial assets,200,Percent of total revenue,3,156.52174
1876,1875/1876,Financial assets,200,Real per capita dollars,4,270.78192
1876,1875/1876,Financial assets,200,Real dollars (millions),5,1084.9023
1876,1875/1876,Gross federal debt,300,Nominal dollars (millions),1,161
1876,1875/1876,Gross federal debt,300,Percent of GDP,2,37.406548
1876,1875/1876,Gross federal debt,300,Percent of total revenue,3,700
1876,1875/1876,Gross federal debt,300,Real per capita dollars,4,1210.9969
1876,1875/1876,Gross federal debt,300,Real dollars (millions),5,4851.9243
1876,1875/1876,Interest on the debt,521,Nominal dollars (millions),1,6
1876,1875/1876,Interest on the debt,521,Percent of GDP,2,1.3940328
1876,1875/1876,Interest on the debt,521,Percent of total revenue,3,26.086956
